Date,High,Low,Open,Close,Volume
08/03/2023,9.95,9.38,9.38,9.95,300
07/03/2023,9.37,9.37,9.37,9.37,100
06/03/2023,10.05,10.05,10.05,10.05,300
03/03/2023,10.05,10.05,10.05,10.05,0
02/03/2023,10.05,10.05,10.05,10.05,0
01/03/2023,10.05,10.05,10.05,10.05,100
28/02/2023,10.1,10.1,10.1,10.1,100
27/02/2023,10.1,10.1,10.1,10.1,0
24/02/2023,10.1,10.1,10.1,10.1,0
23/02/2023,10.1,10.1,10.1,10.1,0
22/02/2023,10.1,9.83,9.83,10.1,400
21/02/2023,11.3,10.5,11.3,10.55,2400
20/02/2023,11.0,10.4,11.0,10.9,3700
17/02/2023,11.15,11.15,11.15,11.15,100
16/02/2023,11.5,11.2,11.2,11.2,8900
15/02/2023,11.2,10.95,11.0,11.2,5900
14/02/2023,11.2,10.65,10.65,11.0,1800
13/02/2023,10.65,10.65,10.65,10.65,13000
10/02/2023,10.65,10.35,10.4,10.65,2600
09/02/2023,9.99,9.71,9.71,9.99,5400
08/02/2023,10.0,9.34,10.0,9.34,200
07/02/2023,10.0,10.0,10.0,10.0,3500
06/02/2023,10.0,9.95,9.95,10.0,1600
03/02/2023,10.0,9.95,9.95,10.0,2900
02/02/2023,10.0,10.0,10.0,10.0,0
01/02/2023,10.25,10.0,10.0,10.0,7600
31/01/2023,10.2,10.2,10.2,10.2,500
30/01/2023,10.25,10.0,10.0,10.2,2200
27/01/2023,9.9,9.9,9.9,9.9,1800
19/01/2023,9.61,9.6,9.6,9.6,2100
18/01/2023,9.61,9.6,9.61,9.61,4200
17/01/2023,9.93,9.89,9.92,9.93,2000
16/01/2023,10.0,9.13,9.5,10.0,500
13/01/2023,9.8,9.8,9.8,9.8,200
12/01/2023,9.7,9.7,9.7,9.7,200
11/01/2023,10.0,9.51,10.0,9.51,300
10/01/2023,10.0,10.0,10.0,10.0,100
09/01/2023,10.0,9.59,9.59,10.0,1500
06/01/2023,9.59,9.59,9.59,9.59,200
05/01/2023,10.3,10.3,10.3,10.3,0
04/01/2023,10.3,10.3,10.3,10.3,0
03/01/2023,10.3,10.15,10.15,10.3,1900
30/12/2022,10.25,10.15,10.25,10.15,300
29/12/2022,9.8,9.8,9.8,9.8,0
28/12/2022,9.8,9.8,9.8,9.8,0
27/12/2022,9.8,9.8,9.8,9.8,300
26/12/2022,9.8,9.8,9.8,9.8,500
23/12/2022,9.8,9.8,9.8,9.8,0
